train_tss_values,val_tss_values,train_hss_values,val_hss_values,train_loss_values,val_loss_values,learning_rate,train_time,val_time
0.46211706657764867,0.43588545132007955,0.3975786566125146,0.31401469387565517,0.5317556762652431,0.4012742230969091,0.0099,268.1810316257179,16.201722726225853
0.5597855198829493,0.455597588637367,0.4764143174208668,0.29098414380081855,0.4655198059815297,0.3918283808856241,0.0099,265.76162423193455,15.771649293601513
0.5749513318584941,0.45335278625752545,0.4861647689123436,0.27867183996600664,0.45197863247004344,0.40186164482466635,0.0099,265.25119387358427,15.005552887916565
0.5795910137479744,0.4827264928410433,0.49132981141504384,0.27803717957906016,0.4479088591371509,0.4198378638634759,0.00495,264.82134821638465,15.269964810460806
0.5906499770168543,0.5059149486036251,0.5032134658205221,0.2636334205206228,0.4371880575907316,0.4514384955287941,0.00495,264.2543691024184,15.863398563116789
0.594926251270165,0.4850095772145573,0.5090704199294122,0.2673247643862003,0.43679556191610774,0.437610120951168,0.00495,353.8278026469052,15.408361252397299
0.6015541736779396,0.499173332807982,0.5164777594108135,0.2563491597778293,0.4303078894778121,0.4648194082081318,0.002475,348.0430476218462,15.449959218502045
0.6020268763448365,0.4670452031990314,0.5177902873562984,0.2879130633632592,0.4296436989210921,0.41376762053658883,0.002475,348.07359352707863,15.250612448900938
0.6046863041501135,0.5019818431414339,0.5207445679722613,0.26719374113153904,0.428995401551612,0.4532569257842918,0.0012375,347.8937967196107,15.572551868855953
0.607025187945646,0.46102449778949467,0.5231379692235644,0.2973653327338649,0.4245758100057677,0.40481793619692324,0.0012375,347.8267659917474,15.511353984475136
0.6066942569263785,0.482538351393778,0.5227215193316139,0.29477441113836506,0.4241837969572424,0.41567379751753425,0.0012375,347.88196330145,15.772561885416508
0.6094032424298625,0.47931599256030866,0.5256762555755788,0.286521400410585,0.4216431470440446,0.4206253775425496,0.00061875,347.72350684180856,15.584628373384476
0.6105646978935377,0.4841033461596668,0.5271246444313124,0.28619460417282394,0.42127685318533464,0.4235308060482625,0.00061875,347.8782502375543,15.710843425244093
0.613292310667893,0.4934167507676547,0.5292231201580156,0.2835230950855323,0.42061055296187777,0.42943910228148585,0.000309375,347.79105308279395,15.561548944562674
0.6136285737185625,0.49897516192611713,0.5297599387914915,0.27469025701457755,0.4192509955103449,0.44072589174874366,0.000309375,347.73466393724084,15.49422975257039
0.613810300762671,0.49927022431009577,0.5302873438754068,0.2665280807997465,0.4198027844641277,0.44990522933583105,0.000309375,347.75730434805155,15.483510419726372
0.6143602365938131,0.4904356356557146,0.5303520739944866,0.2882102496230789,0.4183212416849548,0.4234571962827636,0.0001546875,347.6223967000842,15.247314427047968
0.6155824446990371,0.48748008664715103,0.5319572055498138,0.289033888753682,0.41849228648616255,0.42140534658345485,0.0001546875,347.7305420599878,15.518127128481865
0.6147639231317896,0.4994722010041971,0.5314034942668137,0.28220258040607515,0.41738146283536504,0.4336451026100305,7.734375e-05,347.61410630494356,15.354782678186893
0.6160340730675836,0.49762485974462545,0.5323623743235469,0.28046391271616383,0.41710299749275764,0.43452758176192163,7.734375e-05,347.7597062550485,15.673179000616074
0.6178264833684816,0.4899185377084354,0.5346592133647637,0.2907159012923372,0.41711494133626814,0.42083259810122753,7.734375e-05,347.6506695561111,15.30162077397108
0.6163615417503434,0.499039144345951,0.5328341812789008,0.2816961638991482,0.41707809022862274,0.43370686567598776,3.8671875e-05,347.7161617949605,15.491935651749372
0.6170212570407035,0.49550802220445184,0.5331110758755153,0.28387530608130257,0.4165195898829604,0.42972612836428226,3.8671875e-05,347.68644869327545,15.500724952667952
0.6170598968488497,0.49006105418312496,0.5333284427347819,0.2886410006603709,0.4169038611082293,0.42269359878715007,1.93359375e-05,347.70484860241413,16.028934471309185
0.6163303807217739,0.49494798574029314,0.5332997630972118,0.28666030822053107,0.4169642432130498,0.4268715623766184,1.93359375e-05,347.853120688349,15.504354115575552
0.61721551784251,0.49818856769823583,0.5340506968919558,0.2819576254420779,0.41669824044052645,0.4325498648228184,1.93359375e-05,347.61194729059935,15.460566833615303
0.6154446894944767,0.4932760700376909,0.5317637831580314,0.2877014853663699,0.41683101410166823,0.4251363107874509,9.66796875e-06,347.5069616101682,15.33552760258317
0.6181880445357807,0.4948913462993625,0.5346874964360292,0.28790719438871987,0.41637014318927584,0.42564234255302336,9.66796875e-06,347.43985664471984,15.465321283787489
0.6163996506779518,0.49549615702512645,0.5331257387638181,0.28688671155224826,0.4173490261431221,0.42674955511766094,4.833984375e-06,347.54559576511383,15.732862066477537
0.6170604277293876,0.49425729798077034,0.5332542990074137,0.2884582341291993,0.41640401587372633,0.425046855595804,4.833984375e-06,347.5103124305606,15.33367708697915
0.6161348043316348,0.4952659277719521,0.5329762619519275,0.28748335467982655,0.41684790673873406,0.42607663909514104,4.833984375e-06,347.63710107654333,15.501275382936
0.6159935867905668,0.49391011835628307,0.5328342092271646,0.28715320861672794,0.41716066841706095,0.42577428058270483,2.4169921875e-06,347.3852691203356,15.600288726389408
0.6167961122636085,0.4913720893371887,0.533030852300474,0.2871418235469921,0.4162768914545183,0.42475332170724867,2.4169921875e-06,347.44547010958195,15.452226147055626
0.6182144276395094,0.4953088662888316,0.534890040351408,0.2870971935377239,0.4163661918354978,0.426275255963687,1.20849609375e-06,347.6020388454199,15.828151520341635
0.6174688921922046,0.49376576613686773,0.5336421228043273,0.2869778242032206,0.41715271492227374,0.4258025002215178,1.20849609375e-06,347.5696023479104,15.671123802661896
0.6192213238706001,0.4952659277719521,0.5354762534079508,0.28748335467982655,0.41637352983996595,0.4260416946223667,1.20849609375e-06,348.43678022548556,15.518218964338303
0.6171824638930229,0.4955975707276623,0.5334841346240257,0.28744720184345485,0.41610661786880426,0.4261293882203679,6.04248046875e-07,347.5008791126311,15.458854932338
0.6175576205790956,0.49409740909257793,0.5337735632807203,0.28694202766316373,0.4163037480103026,0.4258869937230502,6.04248046875e-07,347.431068751961,15.412186972796917
0.6161550474701432,0.49398229446599073,0.5327401558441653,0.28724094275141926,0.41680748770080456,0.42569811436678134,3.021240234375e-07,347.44254329800606,15.559208687394857
0.6171603510596203,0.49398229446599073,0.5335496248871031,0.28724094275141926,0.4160459860891318,0.42570688190960115,3.021240234375e-07,347.38892049342394,16.273096691817045
