train_tss_values,val_tss_values,train_hss_values,val_hss_values,train_loss_values,val_loss_values,learning_rate,train_time,val_time
0.5182184417398639,0.4360036414259745,0.42743854259159664,0.37881764303533005,0.487075694716891,0.39066819257447905,0.0099,881.1048259809613,44.4199599660933
0.5651204612011714,0.4758232825151478,0.4680714525815191,0.2227463551741378,0.45603055202562537,0.6405239443575352,0.0099,872.1657390780747,46.97915172576904
0.5665867584851797,0.5199082831797623,0.47275035781695623,0.28793489535082717,0.458906049618647,0.5444663454011626,0.0099,873.1247973516583,47.2910677716136
0.5637822060604235,0.490835531765032,0.46943005081510386,0.290465883309321,0.4616439369668608,0.5051968540431442,0.00495,873.3828342743218,46.90140921622515
0.5779627606615627,0.47868420019422836,0.4812829950650424,0.32203745285217256,0.4482468302767158,0.45940525696081985,0.00495,873.3350515291095,46.828166112303734
0.5791072365991317,0.5016920473773265,0.48356951762225764,0.3283506053901449,0.4467687854764,0.4678073428828634,0.00495,873.2939889840782,46.84673063457012
0.5912356457089389,0.4957412629191862,0.4942499974978231,0.34317347885890287,0.4371345452063833,0.4529749641548878,0.002475,873.2581377066672,46.78595392405987
0.5891528281526568,0.48587918583051043,0.49325412743441915,0.2630947764332701,0.4362067604502505,0.5649447036824848,0.002475,873.799972768873,45.98709533363581
0.5920068206514151,0.4719767957248959,0.49617387127865187,0.3657481896328386,0.4352011991655318,0.40813957239481513,0.0012375,869.1414261609316,46.8130497969687
0.600343464371298,0.4767144810778772,0.5036892383999473,0.36750879567192135,0.4289864358200098,0.4114447588640875,0.0012375,869.4878110960126,46.81308788061142
0.6018317655279879,0.4849567669359657,0.5055383582522952,0.34804427473037824,0.42853882425011397,0.4399644343143118,0.0012375,868.6391025260091,46.95549237728119
0.6052188518512591,0.4994839184543854,0.5097093665711705,0.30491859139616495,0.42404727947708387,0.5148665922910204,0.00061875,867.5299365632236,45.931866608560085
0.6069480385410577,0.4954387568253085,0.5116395007312406,0.3232866082317379,0.42287333210931893,0.4790548172076867,0.00061875,872.6353664137423,46.90765210241079
0.6092033178231526,0.4813998960268343,0.514560379108835,0.34853894651401635,0.42256934624204207,0.43697769954199983,0.000309375,873.9299583099782,46.95338340848684
0.6146275666085859,0.48811581513211644,0.5195079915045359,0.33401649575872017,0.4187282332997648,0.458164544243387,0.000309375,873.4214533902705,46.0757952183485
0.6122460298110507,0.5008091269328814,0.5170807072133136,0.32544112412339243,0.41861386616722357,0.4822037126332693,0.000309375,871.8338239006698,46.83701242506504
0.6144747750113824,0.5002353350769415,0.5189297873015765,0.3258159023274171,0.41665089454127224,0.4824959461017728,0.0001546875,873.0222688764334,46.75112929567695
0.6135880503203858,0.48590614884435107,0.5186570555379935,0.35797927488225156,0.41655843697157025,0.430306626616078,0.0001546875,872.0702051147819,46.649602580815554
0.6157867510171986,0.4859095783504974,0.5212785826193662,0.35153438378463797,0.41581874296971844,0.43741710262012,7.734375e-05,872.0834779404104,46.97461327165365
0.6157569222379218,0.48664538480714586,0.520902203817616,0.35542630346062165,0.4148973423050468,0.43358945129385607,7.734375e-05,872.1955455802381,46.747108835726976
0.6175720260099111,0.46636009246894644,0.523574148570578,0.3665614635264487,0.4144865005799316,0.4077353034626099,7.734375e-05,871.790666282177,47.157106544822454
0.6194247442451832,0.47564412038370735,0.5239882054343664,0.3680361947491846,0.4138619391215947,0.41273707430988493,3.8671875e-05,871.1397519037127,44.75339088961482
